product_id,product_name,category,subcategory,series,style,pattern,has_images,image_files,has_pdf_page,pdf_file,base_price
F400T,Galaxy Band,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/F400T.png,0,page_10.pdf,NULL
F400T-2,Galaxy Band,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F400T-2.png,0,NULL,NULL
F400T_Alt3,Galaxy Band,family,NULL,NULL,NULL,NULL,1,family_php/images/Daughter/F400T_Alt3.png,0,NULL,NULL
FPR,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/FPR.png,0,page_10d.pdf,NULL
F138,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F138.png,0,page_10a.pdf,NULL
F140,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F140.png,0,page_10.pdf,NULL
FP91,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/FP91.png,0,NULL,NULL
FP93,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/FP93.png,0,NULL,NULL
FPHH,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/FPHH.png,0,page_10d.pdf,NULL
2274R,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2274R.png,0,NULL,NULL
F1379,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F1379.png,0,page_10a.pdf,NULL
F2518,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2518.png,0,page_10.pdf,NULL
F2519,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2519.png,0,page_10.pdf,NULL
F2524,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2524.png,0,page_10.pdf,NULL
F2531,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2531.png,0,page_10a.pdf,NULL
F2532,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2532.png,0,page_10.pdf,NULL
F2538,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/F2538.png,0,page_10a.pdf,NULL
F2540,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2540.png,0,NULL,NULL
F2552,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2552.png,0,page_10.pdf,NULL
F2554,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2554.png,0,page_10.pdf,NULL
F2560,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2560.png,0,page_10a.pdf,NULL
F2575,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/F2575.png,0,page_10.pdf,NULL
F2579,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2579.png,0,page_10.pdf,NULL
F2584,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2584.png,0,NULL,NULL
F2585,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2585.png,0,NULL,NULL
F2591,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2591.png,0,NULL,NULL
F2593,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2593.png,0,NULL,NULL
F2594,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2594.jpg,0,NULL,NULL
F2595,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F2595.png,0,NULL,NULL
F5t90,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/F5t90.png,0,NULL,NULL
FFC41,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Father/FFC41.png,0,NULL,NULL
FFC42,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Father/FFC42.png,0,NULL,NULL
FS32-2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Father/FS32-2.png,0,NULL,NULL
br83-5,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/br83-5.jpg,0,NULL,NULL
br85-3 ,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Mother/br85-3 .jpg,0,NULL,NULL
2274_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Daughter/2274_Alt1.png,0,NULL,NULL
2274_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Daughter/2274_Alt2.png,0,NULL,NULL
2274_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Daughter/2274_Alt3.png,0,NULL,NULL
2281_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Daughter/2281_Alt3.jpg,0,NULL,NULL
F2520_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2520_Alt1.jpg,0,NULL,NULL
F2520_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2520_Alt2.png,0,NULL,NULL
F2520_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2520_Alt3.png,0,NULL,NULL
F2524_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2524_Alt1.png,0,NULL,NULL
F2524_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2524_Alt2.png,0,NULL,NULL
F2524_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2524_Alt3.png,0,NULL,NULL
F2530_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2530_Alt3.png,0,NULL,NULL
F2531_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2531_Alt1.png,0,NULL,NULL
F2531_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2531_Alt2.png,0,NULL,NULL
F2531_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2531_Alt3.png,0,NULL,NULL
F2532_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2532_Alt3.png,0,NULL,NULL
F2540_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2540_Alt1.png,0,NULL,NULL
F2540_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2540_Alt2.png,0,NULL,NULL
F2540_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2540_Alt3.png,0,NULL,NULL
F2547_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2547_Alt1.png,0,NULL,NULL
F2547_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2547_Alt2.png,0,NULL,NULL
F2547_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2547_Alt3.png,0,NULL,NULL
F2554_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2554_Alt1.png,0,NULL,NULL
F2554_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2554_Alt2.png,0,NULL,NULL
F2554_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2554_Alt3.png,0,NULL,NULL
F2556_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2556_Alt1.png,0,NULL,NULL
F2556_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2556_Alt2.png,0,NULL,NULL
F2556_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2556_Alt3.png,0,NULL,NULL
F2560_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2560_Alt1.png,0,NULL,NULL
F2560_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2560_Alt2.png,0,NULL,NULL
F2560_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2560_Alt3.png,0,NULL,NULL
F2579_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2579_Alt1.png,0,NULL,NULL
F2579_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2579_Alt2.png,0,NULL,NULL
F2579_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2579_Alt3.png,0,NULL,NULL
F2593_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2593_Alt1.png,0,NULL,NULL
F2593_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2593_Alt2.png,0,NULL,NULL
F2595_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2595_Alt1.png,0,NULL,NULL
F2595_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2595_Alt2.png,0,NULL,NULL
F2595_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2595_Alt3.png,0,NULL,NULL
F2596_Alt1,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2596_Alt1.png,0,NULL,NULL
F2596_Alt2,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2596_Alt2.png,0,NULL,NULL
F2596_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/F2596_Alt3.jpg,0,NULL,NULL
f2586_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/f2586_Alt3.jpg,0,NULL,NULL
f2593_Alt3,Jewelry Item,family,NULL,NULL,NULL,NULL,1,family_php/images/Mother/f2593_Alt3.jpg,0,NULL,NULL
1208,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1208.png,0,page_10c.pdf,NULL
1210,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1210.jpg,0,page_10c.pdf,NULL
1869,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1869.jpg,0,page_10b.pdf,NULL
1877,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1877.png,0,page_10b.pdf,NULL
1879,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1879.png,0,page_10c.pdf,NULL
1925,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1925.png,0,page_10c.pdf,NULL
1930,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1930.jpg,0,page_10b.pdf,NULL
1934,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1934.png,0,page_10b.pdf,NULL
1945,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/1945.jpg,0,page_10b.pdf,NULL
2009,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2009.png,0,page_10c.pdf,NULL
2080,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2080.png,0,page_10c.pdf,NULL
2273,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2273.png,0,page_10b.pdf,NULL
2274,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2274.png,0,page_10b.pdf,NULL
2276,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2276.png,0,page_10c.pdf,NULL
2282,Ring,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Daughter/2282.png,0,NULL,NULL
F120M,Wedding Band,family,NULL,NULL,NULL,NULL,1,family_php/thumbs/images/Father/F120M.png,0,NULL,NULL
CT15,Celtic Band,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/CT15.jpg,0,page_09a.pdf,NULL
ATV_large,Galaxy Band,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/ATV_large.jpg,0,NULL,NULL
bear,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/bear.jpg,0,NULL,NULL
jazz,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/jazz.png,0,NULL,NULL
boxer,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/boxer.jpg,0,NULL,NULL
rifle,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/rifle.jpg,0,NULL,NULL
4-H_S9,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/4-H_S9.jpg,0,NULL,NULL
lancer,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/lancer.jpg,0,NULL,NULL
sr111d,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Bands/sr111d.jpg,0,NULL,NULL
sr121d,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Bands/sr121d.jpg,0,NULL,NULL
sr123d,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Bands/sr123d.jpg,0,NULL,NULL
sr20dm,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Bands/sr20dm.jpg,0,NULL,NULL
sr63db,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Crest_tops/sr63db.jpg,0,NULL,NULL
sr87db,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Crest_tops/sr87db.jpg,0,NULL,NULL
allstar,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/allstar.jpg,0,NULL,NULL
welding,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/welding.jpg,0,NULL,NULL
cardinal,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/cardinal.jpg,0,NULL,NULL
clarinet,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/clarinet.jpg,0,NULL,NULL
class of,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/class of.jpg,0,NULL,NULL
cobra_sm,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/cobra_sm.jpg,0,NULL,NULL
computer,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/computer.jpg,0,NULL,NULL
drum_lrg,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/drum_lrg.jpg,0,NULL,NULL
fish_lrg,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/fish_lrg.jpg,0,NULL,NULL
football,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/football.jpg,0,NULL,NULL
yearbook,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/yearbook.jpg,0,NULL,NULL
broomball,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/broomball.jpg,0,NULL,NULL
carpentry,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/carpentry.jpg,0,NULL,NULL
devil_mid,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/devil_mid.jpg,0,NULL,NULL
lightning,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/lightning.jpg,0,NULL,NULL
petite_RN,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/petite_RN.jpg,0,NULL,NULL
ram_dated,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/ram_dated.jpg,0,NULL,NULL
rodeo_mid,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/rodeo_mid.jpg,0,NULL,NULL
rowing_sm,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/rowing_sm.jpg,0,NULL,NULL
art_petite,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/art_petite.jpg,0,NULL,NULL
condor_mid,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/condor_mid.jpg,0,NULL,NULL
curling_sm,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/curling_sm.jpg,0,NULL,NULL
dragon_mid,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/dragon_mid.jpg,0,NULL,NULL
excellence,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/excellence.jpg,0,NULL,NULL
flag dated,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/flag dated.jpg,0,NULL,NULL
motorcross,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/motorcross.jpg,0,NULL,NULL
paw_petite,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/paw_petite.jpg,0,NULL,NULL
petite_paw,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/petite_paw.jpg,0,NULL,NULL
phoenix_sm,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/phoenix_sm.jpg,0,NULL,NULL
wolf small,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/wolf small.jpg,0,NULL,NULL
chief_large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/chief_large.jpg,0,NULL,NULL
crown_small,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/crown_small.jpg,0,NULL,NULL
eagle_small,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/eagle_small.jpg,0,NULL,NULL
electrician,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/electrician.jpg,0,NULL,NULL
fieldhockey,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/fieldhockey.jpg,0,NULL,NULL
golf petite,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/golf petite.jpg,0,NULL,NULL
hawk_medium,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/hawk_medium.jpg,0,NULL,NULL
husky_small,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/husky_small.png,0,NULL,NULL
leo midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/leo midsize.jpg,0,NULL,NULL
marlin_mans,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/marlin_mans.jpg,0,NULL,NULL
music_dated,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/music_dated.jpg,0,NULL,NULL
petite_frog,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/petite_frog.jpg,0,NULL,NULL
petite_sadd,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/petite_sadd.jpg,0,NULL,NULL
save petite,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/save petite.jpg,0,NULL,NULL
tiger large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/tiger large.jpg,0,NULL,NULL
band_classic,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/band_classic.jpg,0,NULL,NULL
camera_small,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/camera_small.jpg,0,NULL,NULL
chess_medium,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/chess_medium.jpg,0,NULL,NULL
class_of_mid,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/class_of_mid.jpg,0,NULL,NULL
geography_s9,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/geography_s9.jpg,0,NULL,NULL
goalie_large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/goalie_large.jpg,0,NULL,NULL
lion_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/lion_midsize.jpg,0,NULL,NULL
mechanic_lrg,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/mechanic_lrg.jpg,0,NULL,NULL
patriot_ lrg,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/patriot_ lrg.jpg,0,NULL,NULL
rugby_womans,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/rugby_womans.jpg,0,NULL,NULL
skate_petite,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/skate_petite.jpg,0,NULL,NULL
soccer large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/soccer large.jpg,0,NULL,NULL
trojan small,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/trojan small.jpg,0,NULL,NULL
aries midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/aries midsize.jpg,0,NULL,NULL
gymnastics_s9,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/gymnastics_s9.jpg,0,NULL,NULL
libra midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/libra midsize.jpg,0,NULL,NULL
shark midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/shark midsize.jpg,0,NULL,NULL
titians large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/titians large.jpg,0,NULL,NULL
virgo midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/virgo midsize.jpg,0,NULL,NULL
year_only_mid,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/year_only_mid.jpg,0,NULL,NULL
Mapleleafl_S9B,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/Mapleleafl_S9B.jpg,0,NULL,NULL
airplane_large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/airplane_large.jpg,0,NULL,NULL
bowling_medium,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/bowling_medium.jpg,0,NULL,NULL
cancer midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/cancer midsize.jpg,0,NULL,NULL
class of large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/class of large.jpg,0,NULL,NULL
fishing_medium,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/fishing_medium.jpg,0,NULL,NULL
gemini midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/gemini midsize.jpg,0,NULL,NULL
grad_full_year,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/grad_full_year.jpg,0,NULL,NULL
knight_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/knight_midsize.jpg,0,NULL,NULL
lacrosse_large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/lacrosse_large.jpg,0,NULL,NULL
petite_honours,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/petite_honours.jpg,0,NULL,NULL
pirate_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/pirate_midsize.jpg,0,NULL,NULL
pisces midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/pisces midsize.jpg,0,NULL,NULL
taurus midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/taurus midsize.jpg,0,NULL,NULL
viking midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/viking midsize.jpg,0,NULL,NULL
archery_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/archery_midsize.jpg,0,NULL,NULL
badminton_large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/badminton_large.jpg,0,NULL,NULL
baseball player,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/baseball player.jpg,0,NULL,NULL
bulldog_mediium,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/bulldog_mediium.jpg,0,NULL,NULL
classe_de_large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/classe_de_large.jpg,0,NULL,NULL
griffin classic,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/griffin classic.jpg,0,NULL,NULL
justice midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/justice midsize.jpg,0,NULL,NULL
lamp&laurels_S9,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/lamp&laurels_S9.jpg,0,NULL,NULL
mustang_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/mustang_midsize.jpg,0,NULL,NULL
panther_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/panther_midsize.jpg,0,NULL,NULL
petite_ringette,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/petite_ringette.jpg,0,NULL,NULL
rugby_dated_lrg,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/rugby_dated_lrg.jpg,0,NULL,NULL
rugbyplayer_lrg,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/rugbyplayer_lrg.jpg,0,NULL,NULL
sailing_midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/sailing_midsize.jpg,0,NULL,NULL
scorpio midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/scorpio midsize.jpg,0,NULL,NULL
snowmoble large,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/snowmoble large.jpg,0,NULL,NULL
welding midsize,Jewelry Item,school,NULL,NULL,NULL,NULL,1,school_php/thumbs/Shoulders/welding midsize.jpg,0,NULL,NULL
